source_id,fileId,fileId_short,x,y,width,height,initial_subregion,initial_region,combined_pass,nearest_labels_for_search_only,coverage_status,current_region_decision,decision_is_final,must_recheck_before_region_close,decision_basis,review_notes
S-001,66dd53e7f8673b6d6f12253f7d5253dadfef5fb8,66dd53e7f8,6000.816,3184.357,982.0,432.0,R01A-base-middleware-auth-service-handlers,R01,P01-R01-base-auth-and-forwarding,L-009: useAuthenticationAuthenticationMiddleware | L-016: context.AuthenticateAsync andAuthentication Service | L-037: special handlers | L-038: HandleRequestAsync | L-017: Auth Scheme Provider,processed-in-r01-v001,R01,yes-for-r01-v001-boundary,no-for-r01-v001,Included in R01 v001 after local visual/semantic boundary review.,Included in R01 v001 after local visual/semantic boundary review.
S-300,a82a739377f4ef4fcdce6e5aa0b59cb3ae57a24d,a82a739377,5863.726,1901.852,945.0,259.0,R01A-base-middleware-auth-service-handlers,R01,P01-R01-base-auth-and-forwarding,L-009: useAuthenticationAuthenticationMiddleware | L-037: special handlers | L-011: base shit | L-016: context.AuthenticateAsync andAuthentication Service | L-038: HandleRequestAsync,processed-in-r01-v001,R01,yes-for-r01-v001-boundary,no-for-r01-v001,Included in R01 v001 after local visual/semantic boundary review.,Included in R01 v001 after local visual/semantic boundary review.
S-301,96648c8cc9aa18b51fde3f53e453703b037985f0,96648c8cc9,15335.763,1784.308,901.0,482.0,R02A-cookie-core-ticketstore-refresh-signinout,R02,P02-R02-cookie-core-and-events,L-117: iticketstore | L-013: cookie shit | L-130: finishresponseAsync | L-131: (decide whether we should renew ticketif not returnbecause of the sliding expiration or some explicit callsif have some ticketstore call to renewappendresponsecookie with renewed cookie) | L-113: signin with iticketstore,processed-in-r02-v001,R02,yes-for-r02-v001-boundary,no-for-r02-v001,Included in R02 v001 after visual/semantic boundary review.,Included in R02 v001 after visual/semantic boundary review.
S-302,5ed7eb83fafb647505ec6ece37e4d7b2688444dd,5ed7eb83fa,15333.988,2260.496,1014.0,442.0,R02A-cookie-core-ticketstore-refresh-signinout,R02,P02-R02-cookie-core-and-events,L-117: iticketstore | L-130: finishresponseAsync | L-131: (decide whether we should renew ticketif not returnbecause of the sliding expiration or some explicit callsif have some ticketstore call to renewappendresponsecookie with renewed cookie) | L-113: signin with iticketstore | L-112: authenticatecheck who is the user,processed-in-r02-v001,R02,yes-for-r02-v001-boundary,no-for-r02-v001,Included in R02 v001 after visual/semantic boundary review.,Included in R02 v001 after visual/semantic boundary review.
S-303,7349b2c65e5b4b7681e79c95ef1937f63ff5b8ea,7349b2c65e,15345.917,2710.496,741.0,214.0,R02A-cookie-core-ticketstore-refresh-signinout,R02,P02-R02-cookie-core-and-events,L-117: iticketstore | L-130: finishresponseAsync | L-131: (decide whether we should renew ticketif not returnbecause of the sliding expiration or some explicit callsif have some ticketstore call to renewappendresponsecookie with renewed cookie) | L-113: signin with iticketstore | L-112: authenticatecheck who is the user,processed-in-r02-v001,R02,yes-for-r02-v001-boundary,no-for-r02-v001,Included in R02 v001 after visual/semantic boundary review.,Included in R02 v001 after visual/semantic boundary review.
S-304,00cab1ef2917967cd9019f2281c489cfbbb950b0,00cab1ef29,16617.773,16800.474,894.0,482.0,R02A-cookie-core-ticketstore-refresh-signinout,R02,P02-R02-cookie-core-and-events,L-014: jwt shit | L-070: OnMessageReceived | L-071: HandleAuthentiicateflow | L-069: Set token manually | L-048: HandleAuthenticatefire messagereceived to give opportunity to set token to context,checked-not-r02-candidate-r03a,R03A,yes-for-r02-exclusion-only,yes-for-r03a,"Checked during R02 boundary review; belongs to JWT bearer token lookup/handler pipeline, not cookie auth.",Checked during R02 boundary review; reserve for R03A JWT bearer handler pipeline.
S-305,d35795fd22e790cae3031dca146b949bf1eb07b4,d35795fd22,16604.839,17268.556,896.0,198.0,R02A-cookie-core-ticketstore-refresh-signinout,R02,P02-R02-cookie-core-and-events,L-070: OnMessageReceived | L-071: HandleAuthentiicateflow | L-014: jwt shit | L-069: Set token manually | L-048: HandleAuthenticatefire messagereceived to give opportunity to set token to context,checked-not-r02-candidate-r03a,R03A,yes-for-r02-exclusion-only,yes-for-r03a,"Checked during R02 boundary review; belongs to JWT bearer token lookup/handler pipeline, not cookie auth.",Checked during R02 boundary review; reserve for R03A JWT bearer handler pipeline.
S-306,7d730ca8703378fccfeb967e1d937364c2b8549f,7d730ca870,16646.342,17462.696,742.0,482.0,R02A-cookie-core-ticketstore-refresh-signinout,R02,P02-R02-cookie-core-and-events,L-070: OnMessageReceived | L-071: HandleAuthentiicateflow | L-069: Set token manually | L-014: jwt shit | L-048: HandleAuthenticatefire messagereceived to give opportunity to set token to context,checked-not-r02-candidate-r03a,R03A,yes-for-r02-exclusion-only,yes-for-r03a,"Checked during R02 boundary review; belongs to JWT bearer token lookup/handler pipeline, not cookie auth.",Checked during R02 boundary review; reserve for R03A JWT bearer handler pipeline.
S-307,cfebe9bec0104c5f5a86950aac5fe0c07da007e1,cfebe9bec0,16630.689,17943.534,781.0,357.0,R02A-cookie-core-ticketstore-refresh-signinout,R02,P02-R02-cookie-core-and-events,L-070: OnMessageReceived | L-071: HandleAuthentiicateflow | L-069: Set token manually | L-014: jwt shit | L-048: HandleAuthenticatefire messagereceived to give opportunity to set token to context,checked-not-r02-candidate-r03a,R03A,yes-for-r02-exclusion-only,yes-for-r03a,"Checked during R02 boundary review; belongs to JWT bearer token lookup/handler pipeline, not cookie auth.",Checked during R02 boundary review; reserve for R03A JWT bearer handler pipeline.
S-308,3b8e74ae021ba6a794a6d2c8250c22a70f55acb8,3b8e74ae02,16624.154,18282.594,862.0,237.0,R03A-jwt-handler-pipeline-events,R03,P03-R03A-jwt-handler-pipeline,"L-070: OnMessageReceived | L-071: HandleAuthentiicateflow | L-069: Set token manually | L-048: HandleAuthenticatefire messagereceived to give opportunity to set token to context | L-068: Stop auth early, set result",candidate-needs-boundary-review,,no,yes,Coordinate candidate only; must be visually/semantically checked before transcript.,Coordinate candidate only; must be visually/semantically checked before transcript.
S-309,0f089a024962b89fbd31e5ac1fad9d9ea1f2a246,0f089a0249,13348.572,3367.516,1572.0,89.0,R02A-cookie-core-ticketstore-refresh-signinout,R02,P02-R02-cookie-core-and-events,L-130: finishresponseAsync | L-131: (decide whether we should renew ticketif not returnbecause of the sliding expiration or some explicit callsif have some ticketstore call to renewappendresponsecookie with renewed cookie) | L-132: initializehandlerasyncset event with finishresponseasync | L-117: iticketstore | L-123: handleauthenticate,processed-in-r02-v001,R02,yes-for-r02-v001-boundary,no-for-r02-v001,Included in R02 v001 after visual/semantic boundary review.,Included in R02 v001 after visual/semantic boundary review.
S-310,2893827ffd5c3562c00f213ecb32f54ca999d1f7,2893827ffd,14387.599,19131.112,1151.0,97.0,R03A-jwt-handler-pipeline-events,R03,P03-R03A-jwt-handler-pipeline,L-048: HandleAuthenticatefire messagereceived to give opportunity to set token to context | L-047: if app didnt set token in event - parse header | L-070: OnMessageReceived | L-046: setup validation params(possible signing key fetches) | L-069: Set token manually,candidate-needs-boundary-review,,no,yes,Coordinate candidate only; must be visually/semantically checked before transcript.,Coordinate candidate only; must be visually/semantically checked before transcript.
S-311,fca9a6a5f6d72d979243acc44cc3b0bca8c9603d,fca9a6a5f6,7525.737,24570.986,928.0,482.0,R04-oidc-flow-pkce-signin-challenge,R04,P04-R03B-R04-oidc-and-outcomes-tail,"L-138: authentication failed | L-136: full flow | L-139: challenge with oidc handler | L-134: clientId, code,state | L-137: compact one",candidate-needs-boundary-review,,no,yes,Coordinate candidate only; must be visually/semantically checked before transcript.,Coordinate candidate only; must be visually/semantically checked before transcript.
S-312,6f031cd1d9b4b5e56a612d93710018d603325fcf,6f031cd1d9,7579.074,25239.141,852.0,186.0,R04-oidc-flow-pkce-signin-challenge,R04,P04-R03B-R04-oidc-and-outcomes-tail,"L-138: authentication failed | L-139: challenge with oidc handler | L-134: clientId, code,state | L-136: full flow | L-137: compact one",candidate-needs-boundary-review,,no,yes,Coordinate candidate only; must be visually/semantically checked before transcript.,Coordinate candidate only; must be visually/semantically checked before transcript.
S-313,a405713c9bc6ba6a5101c0791dbef2f2de87fd9f,a405713c9b,7588.46,25430.111,758.0,285.0,R04-oidc-flow-pkce-signin-challenge,R04,P04-R03B-R04-oidc-and-outcomes-tail,"L-138: authentication failed | L-139: challenge with oidc handler | L-134: clientId, code,state | L-136: full flow | L-140: oidc handler validates pcke stuff",candidate-needs-boundary-review,,no,yes,Coordinate candidate only; must be visually/semantically checked before transcript.,Coordinate candidate only; must be visually/semantically checked before transcript.
S-314,cda269706061f7f070f6ef561879cc03813b8541,cda2697060,7576.259,26136.982,945.0,301.0,R04-oidc-flow-pkce-signin-challenge,R04,P04-R03B-R04-oidc-and-outcomes-tail,"L-134: clientId, code,state | L-139: challenge with oidc handler | L-140: oidc handler validates pcke stuff | L-138: authentication failed | L-141: builds claimsprincipal",candidate-needs-boundary-review,,no,yes,Coordinate candidate only; must be visually/semantically checked before transcript.,Coordinate candidate only; must be visually/semantically checked before transcript.
S-315,2a1492811e31fd6345542353ebbc755c544b29bf,2a1492811e,7595.49,25759.213,845.0,275.0,R04-oidc-flow-pkce-signin-challenge,R04,P04-R03B-R04-oidc-and-outcomes-tail,"L-134: clientId, code,state | L-139: challenge with oidc handler | L-138: authentication failed | L-140: oidc handler validates pcke stuff | L-136: full flow",candidate-needs-boundary-review,,no,yes,Coordinate candidate only; must be visually/semantically checked before transcript.,Coordinate candidate only; must be visually/semantically checked before transcript.
S-316,9ba88e7ce3d7eda3d0c6d8fa04d9c9c1e3c31d37,9ba88e7ce3,7577.225,26552.26,983.0,369.0,R04-oidc-flow-pkce-signin-challenge,R04,P04-R03B-R04-oidc-and-outcomes-tail,"L-140: oidc handler validates pcke stuff | L-134: clientId, code,state | L-141: builds claimsprincipal | L-142: calls signinasync with that principal | L-139: challenge with oidc handler",candidate-needs-boundary-review,,no,yes,Coordinate candidate only; must be visually/semantically checked before transcript.,Coordinate candidate only; must be visually/semantically checked before transcript.
S-317,ee137056baeb5fb815757b67fe64f9cda6638ff5,ee137056ba,7577.836,27017.482,904.0,303.0,R04-oidc-flow-pkce-signin-challenge,R04,P04-R03B-R04-oidc-and-outcomes-tail,"L-141: builds claimsprincipal | L-140: oidc handler validates pcke stuff | L-142: calls signinasync with that principal | L-134: clientId, code,state | L-139: challenge with oidc handler",candidate-needs-boundary-review,,no,yes,Coordinate candidate only; must be visually/semantically checked before transcript.,Coordinate candidate only; must be visually/semantically checked before transcript.
S-318,68ea221f54deef1c1757de1da481391411fe58a8,68ea221f54,7597.336,27382.649,665.0,126.0,R04-oidc-flow-pkce-signin-challenge,R04,P04-R03B-R04-oidc-and-outcomes-tail,"L-141: builds claimsprincipal | L-142: calls signinasync with that principal | L-140: oidc handler validates pcke stuff | L-134: clientId, code,state | L-139: challenge with oidc handler",candidate-needs-boundary-review,,no,yes,Coordinate candidate only; must be visually/semantically checked before transcript.,Coordinate candidate only; must be visually/semantically checked before transcript.
S-319,5ae0e19ecc313e387d3ca1330c9484c9bbbffdab,5ae0e19ecc,7604.892,27620.593,901.0,319.0,R04-oidc-flow-pkce-signin-challenge,R04,P04-R03B-R04-oidc-and-outcomes-tail,"L-142: calls signinasync with that principal | L-141: builds claimsprincipal | L-140: oidc handler validates pcke stuff | L-134: clientId, code,state | L-139: challenge with oidc handler",candidate-needs-boundary-review,,no,yes,Coordinate candidate only; must be visually/semantically checked before transcript.,Coordinate candidate only; must be visually/semantically checked before transcript.
S-320,77c60da53dc181328d689ae2690174f9c738d49f,77c60da53d,6447.706,24563.381,869.0,482.0,R04-oidc-flow-pkce-signin-challenge,R04,P04-R03B-R04-oidc-and-outcomes-tail,"L-137: compact one | L-138: authentication failed | L-136: full flow | L-135: pkce confidential client, mvc,bff | L-139: challenge with oidc handler",candidate-needs-boundary-review,,no,yes,Coordinate candidate only; must be visually/semantically checked before transcript.,Coordinate candidate only; must be visually/semantically checked before transcript.
S-321,2421c99d2b5a5c389d3f131036802cfed020dcad,2421c99d2b,6483.781,25077.26,941.0,359.0,R04-oidc-flow-pkce-signin-challenge,R04,P04-R03B-R04-oidc-and-outcomes-tail,"L-138: authentication failed | L-137: compact one | L-136: full flow | L-139: challenge with oidc handler | L-134: clientId, code,state",candidate-needs-boundary-review,,no,yes,Coordinate candidate only; must be visually/semantically checked before transcript.,Coordinate candidate only; must be visually/semantically checked before transcript.
S-322,6b3abf86801302756a79414c80131cbe94a38004,6b3abf8680,5349.065,24662.197,724.0,434.0,R04-oidc-flow-pkce-signin-challenge,R04,P04-R03B-R04-oidc-and-outcomes-tail,"L-135: pkce confidential client, mvc,bff | L-137: compact one | L-012: oidc shit | L-138: authentication failed | L-136: full flow",candidate-needs-boundary-review,,no,yes,Coordinate candidate only; must be visually/semantically checked before transcript.,Coordinate candidate only; must be visually/semantically checked before transcript.
S-323,6475516128741726a62b16a4f3f16a7c465e59fa,6475516128,5329.732,25121.197,896.0,466.0,R04-oidc-flow-pkce-signin-challenge,R04,P04-R03B-R04-oidc-and-outcomes-tail,"L-135: pkce confidential client, mvc,bff | L-137: compact one | L-138: authentication failed | L-136: full flow | L-012: oidc shit",candidate-needs-boundary-review,,no,yes,Coordinate candidate only; must be visually/semantically checked before transcript.,Coordinate candidate only; must be visually/semantically checked before transcript.
S-324,8a530e7be25fddfcdf1ab9daa2c83fcc4849847c,8a530e7be2,5327.818,25594.707,563.0,482.0,R04-oidc-flow-pkce-signin-challenge,R04,P04-R03B-R04-oidc-and-outcomes-tail,"L-135: pkce confidential client, mvc,bff | L-137: compact one | L-138: authentication failed | L-136: full flow | L-012: oidc shit",candidate-needs-boundary-review,,no,yes,Coordinate candidate only; must be visually/semantically checked before transcript.,Coordinate candidate only; must be visually/semantically checked before transcript.
S-325,b741fabd397140fa50b274747955a2caad252a33,b741fabd39,5326.737,26096.374,582.0,482.0,R04-oidc-flow-pkce-signin-challenge,R04,P04-R03B-R04-oidc-and-outcomes-tail,"L-135: pkce confidential client, mvc,bff | L-137: compact one | L-138: authentication failed | L-134: clientId, code,state | L-136: full flow",candidate-needs-boundary-review,,no,yes,Coordinate candidate only; must be visually/semantically checked before transcript.,Coordinate candidate only; must be visually/semantically checked before transcript.
