source_id,image_use_id,fileId,fileId_short,x,y,x_center,y_center,width,height,nearest_labels_for_search_only,coverage_status,current_region_decision,decision_is_final,must_recheck_before_region_close,decision_basis,review_notes
S-457,IU-457,a7257b2fb891168ab235386a9fb4b793a5e9fcb1,a7257b2fb8,8331.141,40114.32,8780.141,40316.82,898,405,L-074: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE | L-065: REMOVEQUERIES RESETQUERIES,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-458,IU-458,6417d8eeec2bd51cf2c74e7c1be39c82f74bed65,6417d8eeec,4120.903,40131.452,4429.403,40372.452,617,482,L-122: step by step comparison | L-127: best practises summmary key points,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-459,IU-459,ec416766ce075dbd87715a1e41237103c817094d,ec416766ce,14529.605,40138.908,14979.105,40370.408,899,463,"L-125: so we dont memooize result with usecallback, we memoize the reference of the function, we can memoize result with use... | L-123: !!! | L-124: memoizing selectors to avoid recomputation of select on every rerender",unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-460,IU-460,d773e1a9cebd670c85a31c0422d62c1d317ffee7,d773e1a9ce,15827.49,40142.091,16089.99,40383.091,525,482,"L-123: !!! | L-120: select usage examples | L-125: so we dont memooize result with usecallback, we memoize the reference of the function, we can memoize result with use...",unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-461,IU-461,43d3cbe5923d4aabf728ae571ed52a17440591fb,43d3cbe592,9607.305,40235.782,10073.805,40417.282,933,363,L-074: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE | L-065: REMOVEQUERIES RESETQUERIES,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-462,IU-462,18fbb6e056661cb1eda94b12ec4af5ccf50d42bb,18fbb6e056,13458.822,40401.535,13741.822,40568.535,566,334,"L-124: memoizing selectors to avoid recomputation of select on every rerender | L-126: pure selectors | L-125: so we dont memooize result with usecallback, we memoize the reference of the function, we can memoize result with use...",unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-463,IU-463,90c5d6a45a2cee244efcde367d0af049be829cf3,90c5d6a45a,10980.321,40490.724,11186.821,40731.724,413,482,L-074: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE | L-065: REMOVEQUERIES RESETQUERIES,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-464,IU-464,60fc4df97eca9ddab2542b8f6e57f0368b84f74f,60fc4df97e,8319.689,40552.32,8799.189,40756.82,959,409,L-074: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE | L-065: REMOVEQUERIES RESETQUERIES,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-465,IU-465,5500f634764321d73bbcd2e77458d23ecd7d5c9d,5500f63476,4101.774,40578.14,4510.774,40798.64,818,441,L-122: step by step comparison | L-127: best practises summmary key points,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-466,IU-466,dca612dbc2b8247b507a0365a76ee350c4cb770b,dca612dbc2,15845.319,40589.485,16093.819,40718.485,497,258,"L-123: !!! | L-125: so we dont memooize result with usecallback, we memoize the reference of the function, we can memoize result with use... | L-120: select usage examples",unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-467,IU-467,3eb24d26ddcc7e5d3bf8999b8ca19a631fc77e5b,3eb24d26dd,9588.305,40603.115,10033.805,40750.615,891,295,L-074: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE | L-065: REMOVEQUERIES RESETQUERIES,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-468,IU-468,572bca185e082e38de31d1b92191e72a879aa6f6,572bca185e,13491.528,40722.638,13834.028,40954.138,685,463,"L-124: memoizing selectors to avoid recomputation of select on every rerender | L-126: pure selectors | L-125: so we dont memooize result with usecallback, we memoize the reference of the function, we can memoize result with use...",unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-469,IU-469,bf76afefe1d859ecc2d404872fb85cd701255b05,bf76afefe1,8296.495,40970.378,8637.495,41211.378,682,482,L-074: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE | L-065: REMOVEQUERIES RESETQUERIES,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-470,IU-470,17b1958ff64656145c26cb10520fd1b4e00cebb1,17b1958ff6,10987.467,40985.304,11251.967,41220.304,529,470,L-074: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE | L-065: REMOVEQUERIES RESETQUERIES,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-471,IU-471,db04f355024ee55c37faa7f7bb7db31505224b41,db04f35502,4104.655,41012.831,4433.155,41214.831,657,404,L-122: step by step comparison | L-127: best practises summmary key points,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-472,IU-472,6dfbaf85774231eff86b0b42dec14e158d6379d7,6dfbaf8577,4077.61,41440.341,4446.61,41681.341,738,482,L-122: step by step comparison | L-127: best practises summmary key points,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-473,IU-473,7af4c6f67bcd3324b89eccfb6f78757b44a2193c,7af4c6f67b,10997.994,41469.814,11229.994,41710.814,464,482,L-074: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE | L-065: REMOVEQUERIES RESETQUERIES,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-474,IU-474,78182e8040c0cd7224282f9b1c6e552beabc92b5,78182e8040,14896.713,41851.593,15291.213,42092.593,789,482,"L-125: so we dont memooize result with usecallback, we memoize the reference of the function, we can memoize result with use... | L-126: pure selectors | L-124: memoizing selectors to avoid recomputation of select on every rerender",unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-475,IU-475,6f877c26512ae5200e421587d803978e5acee95b,6f877c2651,4087.822,41925.164,4384.822,42163.164,594,476,L-122: step by step comparison | L-127: best practises summmary key points,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-476,IU-476,26768fa11db9448c41ead1e70e984c7b0e0a63bf,26768fa11d,11014.227,41956.481,11283.227,42197.481,538,482,L-074: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE | L-065: REMOVEQUERIES RESETQUERIES,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-477,IU-477,fa55186e8dfc7729af840cdedbc0981ba89f1eed,fa55186e8d,13552.843,42122.997,13967.843,42363.997,830,482,L-074: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE | L-065: REMOVEQUERIES RESETQUERIES,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-478,IU-478,4ffdc9f2a6dc9443f925ea9d125977c0871c946c,4ffdc9f2a6,14888.622,42347.249,15338.122,42580.749,899,467,L-065: REMOVEQUERIES RESETQUERIES | L-074: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-479,IU-479,8e9a7a7ae4880c6b4376174f200358c84ec124ed,8e9a7a7ae4,4025.798,42422.545,4327.298,42558.545,603,272,L-122: step by step comparison | L-127: best practises summmary key points,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-480,IU-480,57ccecac25ab1336ae8d47778302ba05805f1e8e,57ccecac25,11005.244,42466.971,11305.744,42674.971,601,416,L-074: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE | L-065: REMOVEQUERIES RESETQUERIES,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-481,IU-481,206b5fe9bc590f857283ddfc355944483fa3505f,206b5fe9bc,13543.835,42594.664,14026.335,42835.664,965,482,L-074: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE | L-065: REMOVEQUERIES RESETQUERIES,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-482,IU-482,f6e6efb55fb040bef4b2b4ebba3a063d65d85f6e,f6e6efb55f,4032.229,42676.77,4377.729,42917.77,691,482,L-127: best practises summmary key points | L-122: step by step comparison,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-483,IU-483,b4fb47dabbb14ee27b7cf1d4419f7bbc4f7744a0,b4fb47dabb,14892.622,42836.749,15334.122,43040.749,883,408,L-065: REMOVEQUERIES RESETQUERIES | L-074: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-484,IU-484,9908e75ea87a5be46ae13f2587c141a655dbed15,9908e75ea8,11018.078,42892.481,11291.078,43133.481,546,482,L-074: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE | L-065: REMOVEQUERIES RESETQUERIES,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-485,IU-485,8551008f16b35083a2b143c41d27a8df57c02bdc,8551008f16,7481.567,43016.687,7838.567,43239.187,714,445,L-074: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE | L-065: REMOVEQUERIES RESETQUERIES,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
