source_id,image_use_id,region_id,region_name,fileId,fileId_short,x,y,x_pct,y_pct,width,height,rotation,nearest_label_ids,nearest_labels,transcription_status,opened_read,confidence,suggested_region_file
S-473,IU-473,UNASSIGNED,Unassigned / outside current Stage 1 regions,7af4c6f67bcd3324b89eccfb6f78757b44a2193c,7af4c6f67b,10997.993663036155,41469.81438662024,56.04,87.0,464.0,482.0,0.0,"L-074,L-065",L-074: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE | L-065: REMOVEQUERIES RESETQUERIES,not-transcribed,no,medium,
S-474,IU-474,R16,Performance / select / structural sharing,78182e8040c0cd7224282f9b1c6e552beabc92b5,78182e8040,14896.71318507777,41851.592952404615,75.9,87.8,789.0,482.0,0.0,"L-125,L-126,L-124","L-125: so we dont memooize result with usecallback, we memoize the reference of the function, we can memoize result with use... | L-126: pure selectors | L-124: memoizing selectors to avoid recomputation of select on every rerender",not-transcribed,no,high,regions/R16-performance-select-structural-sharing.md
S-475,IU-475,R17,Step-by-step comparison / best practices summary,6f877c26512ae5200e421587d803978e5acee95b,6f877c2651,4087.821937985578,41925.16409112787,20.83,87.96,594.0,476.0,0.0,"L-122,L-127",L-122: step by step comparison | L-127: best practises summmary key points,not-transcribed,no,high,regions/R17-step-by-step-comparison-best-practices-summary.md
S-476,IU-476,UNASSIGNED,Unassigned / outside current Stage 1 regions,26768fa11db9448c41ead1e70e984c7b0e0a63bf,26768fa11d,11014.226863360764,41956.48099225175,56.12,88.02,538.0,482.0,0.0,"L-074,L-065",L-074: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE | L-065: REMOVEQUERIES RESETQUERIES,not-transcribed,no,medium,
S-477,IU-477,UNASSIGNED,Unassigned / outside current Stage 1 regions,fa55186e8dfc7729af840cdedbc0981ba89f1eed,fa55186e8d,13552.843230878569,42122.99726803595,69.06,88.37,830.0,482.0,0.0,"L-074,L-065",L-074: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE | L-065: REMOVEQUERIES RESETQUERIES,not-transcribed,no,medium,
S-478,IU-478,UNASSIGNED,Unassigned / outside current Stage 1 regions,4ffdc9f2a6dc9443f925ea9d125977c0871c946c,4ffdc9f2a6,14888.62160574707,42347.249202404615,75.86,88.84,899.0,467.0,0.0,"L-065,L-074",L-065: REMOVEQUERIES RESETQUERIES | L-074: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE,not-transcribed,no,medium,
S-479,IU-479,R17,Step-by-step comparison / best practices summary,8e9a7a7ae4880c6b4376174f200358c84ec124ed,8e9a7a7ae4,4025.798365336303,42422.54499845907,20.51,89.0,603.0,272.0,0.0,"L-122,L-127",L-122: step by step comparison | L-127: best practises summmary key points,not-transcribed,no,high,regions/R17-step-by-step-comparison-best-practices-summary.md
S-480,IU-480,UNASSIGNED,Unassigned / outside current Stage 1 regions,57ccecac25ab1336ae8d47778302ba05805f1e8e,57ccecac25,11005.244483757462,42466.970555240034,56.08,89.09,601.0,416.0,0.0,"L-074,L-065",L-074: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE | L-065: REMOVEQUERIES RESETQUERIES,not-transcribed,no,medium,
S-481,IU-481,UNASSIGNED,Unassigned / outside current Stage 1 regions,206b5fe9bc590f857283ddfc355944483fa3505f,206b5fe9bc,13543.834768066252,42594.66398556525,69.01,89.36,965.0,482.0,0.0,"L-074,L-065",L-074: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE | L-065: REMOVEQUERIES RESETQUERIES,not-transcribed,no,medium,
S-482,IU-482,R17,Step-by-step comparison / best practices summary,f6e6efb55fb040bef4b2b4ebba3a063d65d85f6e,f6e6efb55f,4032.2294358743766,42676.76968412801,20.55,89.53,691.0,482.0,0.0,"L-127,L-122",L-127: best practises summmary key points | L-122: step by step comparison,not-transcribed,no,high,regions/R17-step-by-step-comparison-best-practices-summary.md
S-483,IU-483,UNASSIGNED,Unassigned / outside current Stage 1 regions,b4fb47dabbb14ee27b7cf1d4419f7bbc4f7744a0,b4fb47dabb,14892.62160574707,42836.749202404615,75.88,89.87,883.0,408.0,0.0,"L-065,L-074",L-065: REMOVEQUERIES RESETQUERIES | L-074: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE,not-transcribed,no,medium,
S-484,IU-484,UNASSIGNED,Unassigned / outside current Stage 1 regions,9908e75ea87a5be46ae13f2587c141a655dbed15,9908e75ea8,11018.078109391206,42892.48099225175,56.14,89.99,546.0,482.0,0.0,"L-074,L-065",L-074: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE | L-065: REMOVEQUERIES RESETQUERIES,not-transcribed,no,medium,
S-485,IU-485,UNASSIGNED,Unassigned / outside current Stage 1 regions,8551008f16b35083a2b143c41d27a8df57c02bdc,8551008f16,7481.567310807335,43016.68696864352,38.12,90.25,714.0,445.0,0.0,"L-074,L-065",L-074: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE | L-065: REMOVEQUERIES RESETQUERIES,not-transcribed,no,medium,
S-486,IU-486,UNASSIGNED,Unassigned / outside current Stage 1 regions,1925501b08ddfb5f2c65b5ebd9777c2c0fdfc654,1925501b08,4026.322025178657,43170.87831144735,20.52,90.57,737.0,366.0,0.0,"L-074,L-065",L-074: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE | L-065: REMOVEQUERIES RESETQUERIES,not-transcribed,no,medium,
S-487,IU-487,UNASSIGNED,Unassigned / outside current Stage 1 regions,22b0387b6b90dd379969ec407f858474033ed1b7,22b0387b6b,14888.615745690113,43244.92632642805,75.86,90.73,808.0,482.0,0.0,"L-065,L-074",L-065: REMOVEQUERIES RESETQUERIES | L-074: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE,not-transcribed,no,medium,
S-488,IU-488,UNASSIGNED,Unassigned / outside current Stage 1 regions,4c176eaa618481818498b0cccc15b87ca620b168,4c176eaa61,11019.766158188104,43397.814305240034,56.15,91.05,732.0,482.0,0.0,"L-074,L-065",L-074: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE | L-065: REMOVEQUERIES RESETQUERIES,not-transcribed,no,medium,
S-489,IU-489,UNASSIGNED,Unassigned / outside current Stage 1 regions,2a8a82cfffd1d66e0841927c56dff321dbf585e8,2a8a82cfff,7485.686067782783,43454.35366437455,38.14,91.17,641.0,423.0,0.0,"L-074,L-065",L-074: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE | L-065: REMOVEQUERIES RESETQUERIES,not-transcribed,no,medium,
S-490,IU-490,UNASSIGNED,Unassigned / outside current Stage 1 regions,8a899870393fea4d6c4d435dbb4b6a73e8003315,8a89987039,4024.216357946116,43519.15075276641,20.5,91.3,717.0,482.0,0.0,"L-074,L-065",L-074: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE | L-065: REMOVEQUERIES RESETQUERIES,not-transcribed,no,medium,
S-491,IU-491,UNASSIGNED,Unassigned / outside current Stage 1 regions,d39fb9c20bb8236bd98960875967e8c675eae32e,d39fb9c20b,14887.258966867075,43728.92632642805,75.86,91.74,843.0,482.0,0.0,"L-065,L-074",L-065: REMOVEQUERIES RESETQUERIES | L-074: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE,not-transcribed,no,medium,
S-492,IU-492,UNASSIGNED,Unassigned / outside current Stage 1 regions,9e681381b1b6118182a787986ff19227544766c2,9e681381b1,11018.613923941512,43873.814305240034,56.14,92.05,630.0,482.0,0.0,"L-074,L-065",L-074: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE | L-065: REMOVEQUERIES RESETQUERIES,not-transcribed,no,medium,
S-493,IU-493,UNASSIGNED,Unassigned / outside current Stage 1 regions,e94b5eb363995970c9d05985112420fbdadba56f,e94b5eb363,4017.60141198599,44004.15075276641,20.47,92.32,777.0,482.0,0.0,"L-074,L-065",L-074: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE | L-065: REMOVEQUERIES RESETQUERIES,not-transcribed,no,medium,
S-494,IU-494,UNASSIGNED,Unassigned / outside current Stage 1 regions,9b8b4fe78d871b730dd8746f496548e57a6b0af6,9b8b4fe78d,14871.121483676758,44193.74926343977,75.77,92.72,750.0,430.0,0.0,"L-065,L-074",L-065: REMOVEQUERIES RESETQUERIES | L-074: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE,not-transcribed,no,medium,
S-495,IU-495,UNASSIGNED,Unassigned / outside current Stage 1 regions,49f8026ec0e8cc2ba54f3900612ab3af08ab2684,49f8026ec0,11018.911109734025,44365.30392926347,56.15,93.08,699.0,422.0,0.0,"L-074,L-065",L-074: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE | L-065: REMOVEQUERIES RESETQUERIES,not-transcribed,no,medium,
S-496,IU-496,UNASSIGNED,Unassigned / outside current Stage 1 regions,643f602633586f3ade189a2a83f16777bea0e9c4,643f602633,4004.012515901315,44507.30700276641,20.4,93.38,674.0,326.0,0.0,"L-074,L-065",L-074: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE | L-065: REMOVEQUERIES RESETQUERIES,not-transcribed,no,medium,
S-497,IU-497,UNASSIGNED,Unassigned / outside current Stage 1 regions,541ce1e1921598736f4d79fd2af305e0c12cf2c9,541ce1e192,11029.411109734025,44796.13724225175,56.2,93.98,606.0,459.0,0.0,"L-074,L-065",L-074: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE | L-065: REMOVEQUERIES RESETQUERIES,not-transcribed,no,medium,
S-498,IU-498,UNASSIGNED,Unassigned / outside current Stage 1 regions,796a1b979ec66b787588c2a1fdb4e68c7b060e8f,796a1b979e,3991.845798372018,44862.80700276641,20.34,94.12,745.0,285.0,0.0,"L-074,L-065",L-074: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE | L-065: REMOVEQUERIES RESETQUERIES,not-transcribed,no,medium,
S-499,IU-499,UNASSIGNED,Unassigned / outside current Stage 1 regions,f004c25ab31a38e32135c115013a22cc7c8ffb3d,f004c25ab3,3967.845798372018,45151.80700276641,20.22,94.73,823.0,287.0,0.0,"L-074,L-065",L-074: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE | L-065: REMOVEQUERIES RESETQUERIES,not-transcribed,no,medium,
S-500,IU-500,UNASSIGNED,Unassigned / outside current Stage 1 regions,f5131ef58afca096104efe585cacc907cd540867,f5131ef58a,11007.220338888246,45268.48099225175,56.09,94.97,885.0,482.0,0.0,"L-074,L-065",L-074: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE | L-065: REMOVEQUERIES RESETQUERIES,not-transcribed,no,medium,
S-501,IU-501,UNASSIGNED,Unassigned / outside current Stage 1 regions,c4d203ec2e5372bfdf45fcf2b8fa4274f471f9c9,c4d203ec2e,3964.679080842721,45499.640361531056,20.2,95.46,906.0,448.0,0.0,"L-074,L-065",L-074: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE | L-065: REMOVEQUERIES RESETQUERIES,not-transcribed,no,medium,
S-502,IU-502,UNASSIGNED,Unassigned / outside current Stage 1 regions,33dba8ec9f14ed9ee6ad1bf0b302a425e7f49dee,33dba8ec9f,11001.577735710587,45760.80392926347,56.06,96.01,547.0,423.0,0.0,"L-074,L-065",L-074: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE | L-065: REMOVEQUERIES RESETQUERIES,not-transcribed,no,medium,
S-503,IU-503,UNASSIGNED,Unassigned / outside current Stage 1 regions,e6431cdcfbea24070156bc9e3ab90bec84791c6e,e6431cdcfb,6929.794555339462,46098.14115932933,35.31,96.71,323.0,482.0,0.0,"L-074,L-065",L-074: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE | L-065: REMOVEQUERIES RESETQUERIES,not-transcribed,no,medium,
S-504,IU-504,UNASSIGNED,Unassigned / outside current Stage 1 regions,8f84323643960b358f45db1b0d9b6d47ccd16ea1,8f84323643,5886.27314962337,46116.08730166086,29.99,96.75,469.0,482.0,0.0,"L-074,L-065",L-074: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE | L-065: REMOVEQUERIES RESETQUERIES,not-transcribed,no,medium,
S-505,IU-505,UNASSIGNED,Unassigned / outside current Stage 1 regions,4501984f59357785160b1edba5a81da48cb1e3b0,4501984f59,7345.614875768815,46118.88175313358,37.43,96.76,418.0,482.0,0.0,"L-074,L-065",L-074: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE | L-065: REMOVEQUERIES RESETQUERIES,not-transcribed,no,medium,
S-506,IU-506,UNASSIGNED,Unassigned / outside current Stage 1 regions,aff7a63b67664ab5eef504eaaf2301f0bc14c2b2,aff7a63b67,6430.094314300623,46124.37007753976,32.76,96.77,417.0,482.0,0.0,"L-074,L-065",L-074: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE | L-065: REMOVEQUERIES RESETQUERIES,not-transcribed,no,medium,
S-507,IU-507,UNASSIGNED,Unassigned / outside current Stage 1 regions,e4cef97c4aa517334a9b81ac0a078f89456250c9,e4cef97c4a,8253.161967173086,46124.43739346019,42.05,96.77,401.0,482.0,0.0,"L-074,L-065",L-074: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE | L-065: REMOVEQUERIES RESETQUERIES,not-transcribed,no,medium,
S-508,IU-508,UNASSIGNED,Unassigned / outside current Stage 1 regions,a8033950fd9ce3d5a066e920d619cceae0bd20c4,a8033950fd,7765.097263287769,46132.2152221006,39.57,96.78,477.0,482.0,0.0,"L-074,L-065",L-074: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE | L-065: REMOVEQUERIES RESETQUERIES,not-transcribed,no,medium,
S-509,IU-509,UNASSIGNED,Unassigned / outside current Stage 1 regions,18e061539b081cef731b6dbf7f2529b4aebe7633,18e061539b,5373.112883253223,46133.73520110689,27.38,96.79,396.0,482.0,0.0,"L-074,L-065",L-074: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE | L-065: REMOVEQUERIES RESETQUERIES,not-transcribed,no,medium,
S-510,IU-510,UNASSIGNED,Unassigned / outside current Stage 1 regions,cbf6a625d3672843ebde422a60a4f2ead245e7ba,cbf6a625d3,8733.097781432154,46139.370092677455,44.5,96.8,483.0,482.0,0.0,"L-074,L-065",L-074: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE | L-065: REMOVEQUERIES RESETQUERIES,not-transcribed,no,medium,
S-511,IU-511,UNASSIGNED,Unassigned / outside current Stage 1 regions,ebb15590fa5cfa41529b0c51c242eec62bc6f9a1,ebb15590fa,4545.624570681039,46159.39137481294,23.16,96.84,791.0,361.0,0.0,"L-074,L-065",L-074: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE | L-065: REMOVEQUERIES RESETQUERIES,not-transcribed,no,medium,
S-512,IU-512,UNASSIGNED,Unassigned / outside current Stage 1 regions,38e6e187bc0f12f8c9859c504529b0b42d3c28a3,38e6e187bc,10961.411109734025,46190.13724225175,55.85,96.91,734.0,423.0,0.0,"L-074,L-065",L-074: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE | L-065: REMOVEQUERIES RESETQUERIES,not-transcribed,no,medium,
S-513,IU-513,UNASSIGNED,Unassigned / outside current Stage 1 regions,a01d3c2b86a85cf76785b394f361965c9a3b685f,a01d3c2b86,9229.198616498095,46278.359726873416,47.03,97.09,482.0,351.0,0.0,"L-074,L-065",L-074: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE | L-065: REMOVEQUERIES RESETQUERIES,not-transcribed,no,medium,
S-514,IU-514,UNASSIGNED,Unassigned / outside current Stage 1 regions,410db3d5df236045e0a29e7d8a1f285359bc20a0,410db3d5df,9787.6986164981,46392.97082103032,49.87,97.33,565.0,464.0,0.0,"L-074,L-065",L-074: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE | L-065: REMOVEQUERIES RESETQUERIES,not-transcribed,no,medium,
S-515,IU-515,UNASSIGNED,Unassigned / outside current Stage 1 regions,064a1ad368c203a3a9840811d101741f0e0eb406,064a1ad368,4682.457853151742,46580.05809234224,23.86,97.72,534.0,463.0,0.0,"L-074,L-065",L-074: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE | L-065: REMOVEQUERIES RESETQUERIES,not-transcribed,no,medium,
S-516,IU-516,UNASSIGNED,Unassigned / outside current Stage 1 regions,2ceec70ba64393d93ad3ad9bbf794382e5f1c7cd,2ceec70ba6,10967.0778577809,46610.97061627519,55.88,97.79,536.0,400.0,0.0,"L-074,L-065",L-074: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE | L-065: REMOVEQUERIES RESETQUERIES,not-transcribed,no,medium,
S-517,IU-517,UNASSIGNED,Unassigned / outside current Stage 1 regions,a1b7bbb50ba69ed2d8b16b1799dd646233f05b72,a1b7bbb50b,6892.711990270871,46624.06702874122,35.12,97.82,382.0,482.0,0.0,"L-074,L-065",L-074: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE | L-065: REMOVEQUERIES RESETQUERIES,not-transcribed,no,medium,
S-518,IU-518,UNASSIGNED,Unassigned / outside current Stage 1 regions,22618c5d8b6ddfa9daefe0d4040e57c50e6b0661,22618c5d8b,8284.27597255229,46626.65966654504,42.21,97.82,327.0,482.0,0.0,"L-074,L-065",L-074: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE | L-065: REMOVEQUERIES RESETQUERIES,not-transcribed,no,medium,
S-519,IU-519,UNASSIGNED,Unassigned / outside current Stage 1 regions,dd54fb38a95108f654ba4471a43fdcae97ac2a0f,dd54fb38a9,5864.169302382647,46633.76877027768,29.88,97.84,514.0,472.0,0.0,"L-074,L-065",L-074: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE | L-065: REMOVEQUERIES RESETQUERIES,not-transcribed,no,medium,
S-520,IU-520,UNASSIGNED,Unassigned / outside current Stage 1 regions,c85b8a0c7c836c5e11417f5ea2a55ac9f255b4e4,c85b8a0c7c,7845.141586490818,46635.91890319869,39.97,97.84,391.0,482.0,0.0,"L-074,L-065",L-074: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE | L-065: REMOVEQUERIES RESETQUERIES,not-transcribed,no,medium,
S-521,IU-521,UNASSIGNED,Unassigned / outside current Stage 1 regions,27be4eaafb68ef463ce8b216b008c9c796cf1fc4,27be4eaafb,6452.325627844295,46639.52161118678,32.88,97.85,353.0,482.0,0.0,"L-074,L-065",L-074: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE | L-065: REMOVEQUERIES RESETQUERIES,not-transcribed,no,medium,
